,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,labels
3962,20180515,2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,1,0,1,1
3963,20180515,3,16.6,74,0.4,402,11.9,0.0,0.0,0.0,1,0,1,1
3964,20180515,4,16.1,74,0.8,440,11.4,0.0,0.0,0.0,1,0,1,1
3965,20180515,5,15.7,76,0.6,330,11.4,0.0,0.0,0.0,1,0,1,1
3966,20180515,6,15.4,84,0.8,235,12.7,0.03,0.0,0.0,1,0,1,1
3967,20180515,7,16.2,79,1.2,239,12.5,0.36,0.0,0.0,1,0,1,2
3968,20180515,8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,1,0,1,3
3969,20180515,9,20.8,53,0.8,381,10.8,1.58,0.0,0.0,1,0,1,2
3970,20180515,10,22.7,37,0.9,879,7.2,2.18,0.0,0.0,1,0,1,2
3971,20180515,11,24.8,36,1.8,973,8.7,2.7,0.0,0.0,1,0,1,2
3972,20180515,12,26.3,36,1.1,1133,10.0,2.88,0.0,0.0,1,0,1,2
3973,20180515,13,27.8,34,1.5,1306,10.4,3.14,0.0,0.0,1,0,1,2
3974,20180515,14,28.5,33,0.9,1348,10.6,2.51,0.0,0.0,1,0,1,2
3975,20180515,15,29.1,38,1.7,1602,13.3,1.89,0.0,0.0,1,0,1,2
3976,20180515,16,28.8,37,2.4,1629,12.6,1.44,0.0,0.0,1,0,1,3
3977,20180515,17,28.5,43,1.7,1404,14.6,1.06,0.0,0.0,1,0,1,3
3978,20180515,18,27.5,47,2.5,1113,15.1,0.43,0.0,0.0,1,0,1,5
3979,20180515,19,26.9,49,0.9,1063,15.2,0.1,0.0,0.0,1,0,1,4
3980,20180515,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,1,0,1,3
3981,20180515,21,25.6,56,0.7,884,16.1,0.0,0.0,0.0,1,0,1,3
3982,20180515,22,25.0,59,0.6,742,16.4,0.0,0.0,0.0,1,0,1,3
3983,20180515,23,24.8,60,1.0,795,16.5,0.0,0.0,0.0,1,0,1,2
3984,20180516,0,24.4,63,0.8,745,16.8,0.0,0.0,0.0,1,0,1,1
3985,20180516,1,24.1,67,0.5,686,17.5,0.0,0.0,0.0,1,0,1,1
3986,20180516,2,23.9,69,0.3,531,17.8,0.0,0.2,0.0,1,0,1,1
3987,20180516,3,22.6,89,0.7,327,20.6,0.0,0.8,0.0,1,0,1,1
3988,20180516,4,22.3,86,0.5,387,19.8,0.0,0.0,0.0,1,0,1,1
3989,20180516,5,22.3,87,0.6,399,20.0,0.0,0.0,0.0,1,0,1,1
3990,20180516,6,22.1,94,0.9,269,21.0,0.0,2.0,0.0,1,0,1,1
3991,20180516,7,22.0,95,0.7,342,21.1,0.0,0.0,0.0,1,0,1,1
3992,20180516,8,22.4,93,1.2,683,21.2,0.04,0.0,0.0,1,0,1,1
3993,20180516,9,22.8,93,3.1,569,21.6,0.06,4.0,0.0,1,0,1,1
3994,20180516,10,22.8,95,1.7,176,21.9,0.05,1.0,0.0,1,0,1,1
3995,20180516,11,22.7,93,4.8,832,21.5,0.17,0.0,0.0,1,0,1,1
3996,20180516,12,22.9,87,4.0,1497,20.6,0.22,0.0,0.0,1,0,1,1
3997,20180516,13,21.8,97,2.4,682,21.2,0.06,35.0,0.0,1,0,1,1
3998,20180516,14,22.0,96,2.9,1327,21.3,0.39,0.0,0.0,1,0,1,1
3999,20180516,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,1,0,1,1
4000,20180516,16,21.8,97,1.8,206,21.2,0.18,0.0,0.0,1,0,1,1
4001,20180516,17,21.9,97,3.2,207,21.3,0.14,0.5,0.0,1,0,1,1
4002,20180516,18,21.9,97,2.1,191,21.3,0.08,0.0,0.0,1,0,1,1
4003,20180516,19,21.9,97,2.2,196,21.3,0.01,0.0,0.0,1,0,1,1
4004,20180516,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,1,0,1,1
4005,20180516,21,21.8,97,1.3,160,21.2,0.0,0.5,0.0,1,0,1,1
4006,20180516,22,21.9,97,1.5,164,21.3,0.0,0.0,0.0,1,0,1,1
4007,20180516,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,1,0,1,1
4008,20180517,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,1,0,1,1
4009,20180517,1,22.0,97,2.1,192,21.4,0.0,0.5,0.0,1,0,1,1
4010,20180517,2,21.8,97,1.3,175,21.2,0.0,1.0,0.0,1,0,1,1
4011,20180517,3,21.8,98,0.6,113,21.4,0.0,2.5,0.0,1,0,1,1
4012,20180517,4,19.2,98,2.4,1965,18.8,0.0,19.0,0.0,1,0,1,1
4013,20180517,5,18.8,97,0.9,1927,18.3,0.0,0.0,0.0,1,0,1,1
4014,20180517,6,18.9,98,0.3,338,18.5,0.0,0.0,0.0,1,0,1,1
4015,20180517,7,19.1,98,0.3,125,18.7,0.0,0.0,0.0,1,0,1,1
4016,20180517,8,19.7,98,0.5,1958,19.3,0.12,13.5,0.0,1,0,1,1
4017,20180517,9,19.7,98,0.5,659,19.3,0.05,10.0,0.0,1,0,1,1
4018,20180517,10,20.1,98,1.2,885,19.7,0.13,2.0,0.0,1,0,1,1
4019,20180517,11,20.4,98,0.9,300,20.0,0.25,2.5,0.0,1,0,1,1
4020,20180517,12,21.7,96,0.8,1773,21.0,0.81,1.5,0.0,1,0,1,1
4021,20180517,13,23.4,83,1.7,1944,20.3,1.5,0.0,0.0,1,0,1,1
4022,20180517,14,23.4,81,0.6,1921,19.9,0.5,0.0,0.0,1,0,1,1
4023,20180517,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,1,0,1,1
4024,20180517,16,22.9,95,0.4,385,22.0,0.31,0.0,0.0,1,0,1,1
4025,20180517,17,22.7,96,0.4,249,22.0,0.11,2.5,0.0,1,0,1,1
4026,20180517,18,22.6,97,1.1,304,22.0,0.07,1.5,0.0,1,0,1,1
4027,20180517,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,1,0,1,1
4028,20180517,20,21.3,97,2.8,388,20.7,0.0,12.5,0.0,1,0,1,1
4029,20180517,21,20.5,97,1.1,726,20.0,0.0,4.0,0.0,1,0,1,1
4030,20180517,22,20.2,98,0.5,468,19.8,0.0,6.0,0.0,1,0,1,1
4031,20180517,23,20.0,98,1.8,589,19.6,0.0,2.5,0.0,1,0,1,1
4032,20180518,0,19.3,97,1.8,523,18.8,0.0,1.0,0.0,1,0,1,1
4033,20180518,1,19.0,97,1.5,278,18.5,0.0,1.0,0.0,1,0,1,1
4034,20180518,2,18.8,98,1.5,237,18.4,0.0,0.5,0.0,1,0,1,1
4035,20180518,3,18.3,98,1.6,320,17.9,0.0,2.0,0.0,1,0,1,1
4036,20180518,4,18.1,98,1.7,223,17.7,0.0,1.0,0.0,1,0,1,1
4037,20180518,5,17.8,98,1.0,457,17.4,0.0,0.5,0.0,1,0,1,1
4038,20180518,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,1,0,1,1
4039,20180518,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,1,0,1,1
4040,20180518,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,1,0,1,1
4041,20180518,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,1,0,1,1
4042,20180518,10,16.3,97,1.0,693,15.8,0.37,0.0,0.0,1,0,1,1
4043,20180518,11,16.6,96,0.7,539,15.9,0.41,0.0,0.0,1,0,1,1
4044,20180518,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,1,0,1,1
4045,20180518,13,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,1,0,1,1
4046,20180518,14,16.7,88,1.5,1760,14.6,0.72,0.0,0.0,1,0,1,1
4047,20180518,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,1,0,1,2
4048,20180518,16,17.0,82,1.9,2000,13.8,0.84,0.0,0.0,1,0,1,2
4049,20180518,17,17.2,81,1.2,2000,13.9,0.57,0.0,0.0,1,0,1,3
4050,20180518,18,17.5,79,1.5,2000,13.8,0.57,0.0,0.0,1,0,1,4
4051,20180518,19,17.0,76,1.5,2000,12.7,0.29,0.0,0.0,1,0,1,3
4052,20180518,20,16.2,76,2.1,2000,11.9,0.02,0.0,0.0,1,0,1,2
4053,20180518,21,15.3,73,2.3,2000,10.4,0.0,0.0,0.0,1,0,1,2
4054,20180518,22,14.2,73,1.9,2000,9.4,0.0,0.0,0.0,1,0,1,2
4055,20180518,23,13.2,68,1.8,2000,7.4,0.0,0.0,0.0,1,0,1,2
4056,20180519,0,12.2,67,1.2,2000,6.2,0.0,0.0,0.0,1,0,1,1
4057,20180519,1,11.4,74,1.3,2000,6.9,0.0,0.0,0.0,1,0,1,1
4058,20180519,2,11.1,74,1.9,2000,6.6,0.0,0.0,0.0,1,0,1,1
4059,20180519,3,10.7,73,1.3,2000,6.0,0.0,0.0,0.0,1,0,1,1
4060,20180519,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,1,0,1,1
4061,20180519,5,10.4,71,1.1,2000,5.3,0.0,0.0,0.0,1,0,1,1
4062,20180519,6,10.5,70,1.0,2000,5.2,0.03,0.0,0.0,1,0,1,1
4063,20180519,7,11.4,0,1.4,2000,4.5,0.46,0.0,0.0,1,0,1,1
4064,20180519,8,13.7,57,1.4,2000,5.3,1.28,0.0,0.0,1,0,1,2
4065,20180519,9,15.7,49,1.6,2000,5.0,2.0,0.0,0.0,1,0,1,2
4066,20180519,10,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,1,0,1,2
4067,20180519,11,19.0,44,1.4,2000,6.4,3.12,0.0,0.0,1,0,1,2
4068,20180519,12,20.5,42,2.1,2000,7.1,3.42,0.0,0.0,1,0,1,3
4069,20180519,13,21.9,39,2.0,2000,7.3,3.52,0.0,0.0,1,0,1,3
4070,20180519,14,22.8,39,2.6,1983,8.1,3.39,0.0,0.0,1,0,1,3
4071,20180519,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,1,0,1,4
4072,20180519,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,1,0,1,4
4073,20180519,17,24.5,35,1.8,1927,8.0,1.93,0.0,0.0,1,0,1,4
4074,20180519,18,24.0,34,1.7,2000,7.1,1.22,0.0,0.0,1,0,1,4
4075,20180519,19,22.6,34,1.5,2000,5.9,0.51,0.0,0.0,1,0,1,4
4076,20180519,20,20.9,34,1.4,2000,4.4,0.03,0.0,0.0,1,0,1,3
4077,20180519,21,19.5,34,1.3,2000,3.2,0.0,0.0,0.0,1,0,1,3
4078,20180519,22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,1,0,1,3
4079,20180519,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,1,0,1,2
4080,20180520,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,1,0,1,2
4081,20180520,1,14.7,43,1.2,2000,2.2,0.0,0.0,0.0,1,0,1,2
4082,20180520,2,13.9,43,0.9,2000,1.5,0.0,0.0,0.0,1,0,1,1
4083,20180520,3,13.5,41,1.0,2000,0.4,0.0,0.0,0.0,1,0,1,1
4084,20180520,4,12.8,44,0.8,2000,0.8,0.0,0.0,0.0,1,0,1,1
4085,20180520,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,1,0,1,1
4086,20180520,6,11.6,46,0.8,2000,0.3,0.05,0.0,0.0,1,0,1,1
4087,20180520,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,1,0,1,1
4088,20180520,8,14.1,38,1.0,2000,0.0,0.72,0.0,0.0,1,0,1,1
4089,20180520,9,16.0,34,1.3,2000,0.1,1.0,0.0,0.0,1,0,1,1
4090,20180520,10,17.0,37,1.4,2000,2.1,0.94,0.0,0.0,1,0,1,2
4091,20180520,11,18.7,30,1.9,2000,0.7,1.66,0.0,0.0,1,0,1,2
4092,20180520,12,18.8,31,1.2,2000,1.2,0.92,0.0,0.0,1,0,1,2
4093,20180520,13,19.9,33,1.4,2000,3.1,1.28,0.0,0.0,1,0,1,3
4094,20180520,14,20.3,30,1.8,2000,2.1,1.01,0.0,0.0,1,0,1,3
4095,20180520,15,21.0,28,1.7,2000,1.7,1.16,0.0,0.0,1,0,1,3
4096,20180520,16,22.2,23,2.2,2000,0.0,1.66,0.0,0.0,1,0,1,4
4097,20180520,17,22.4,23,2.4,2000,0.2,1.89,0.0,0.0,1,0,1,4
4098,20180520,18,22.2,22,1.8,2000,-0.5,1.25,0.0,0.0,1,0,1,4
4099,20180520,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,1,0,1,4
4100,20180520,20,19.0,26,1.5,2000,-0.9,0.02,0.0,0.0,1,0,1,3
4101,20180520,21,17.8,26,1.3,2000,-1.9,0.0,0.0,0.0,1,0,1,3
4102,20180520,22,16.8,29,1.2,2000,-1.3,0.0,0.0,0.0,1,0,1,2
4103,20180520,23,15.8,30,1.1,2000,-1.7,0.0,0.0,0.0,1,0,1,2
4104,20180521,0,15.3,29,1.3,2000,-2.6,0.0,0.0,0.0,1,0,1,1
4105,20180521,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,1,0,1,1
4106,20180521,2,13.9,0,0.9,2000,-2.1,0.0,0.0,0.0,1,0,1,1
4107,20180521,3,13.0,0,0.8,2000,-2.5,0.0,0.0,0.0,1,0,1,1
4108,20180521,4,12.4,0,0.8,2000,-3.4,0.0,0.0,0.0,1,0,1,1
4109,20180521,5,11.9,0,1.3,2000,-2.7,0.0,0.0,0.0,1,0,1,1
4110,20180521,6,11.4,0,0.9,2000,-2.0,0.03,0.0,0.0,1,0,1,1
4111,20180521,7,12.3,0,0.9,1989,-2.7,0.48,0.0,0.0,1,0,1,2
4112,20180521,8,15.3,30,1.3,2000,-2.2,1.3,0.0,0.0,1,0,1,3
4113,20180521,9,17.7,27,1.3,2000,-1.5,2.02,0.0,0.0,1,0,1,2
4114,20180521,10,19.3,27,1.4,2000,-0.1,2.63,0.0,0.0,1,0,1,2
4115,20180521,11,20.9,27,1.7,2000,1.1,3.11,0.0,0.0,1,0,1,2
4116,20180521,12,21.8,31,2.1,2000,3.9,3.39,0.0,0.0,1,0,1,2
4117,20180521,13,22.8,31,1.9,1923,4.7,3.49,0.0,0.0,1,0,1,3
4118,20180521,14,23.4,36,2.8,1947,7.4,3.11,0.0,0.0,1,0,1,3
4119,20180521,15,23.3,38,1.5,1963,8.1,2.13,0.0,0.0,1,0,1,3
4120,20180521,16,22.7,42,1.9,2000,9.1,1.13,0.0,0.0,1,0,1,3
4121,20180521,17,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,1,0,1,4
4122,20180521,18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,1,0,1,5
4123,20180521,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,1,0,1,4
4124,20180521,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,1,0,1,4
4125,20180521,21,17.7,63,0.5,1324,10.5,0.0,0.0,0.0,1,0,1,3
4126,20180521,22,16.9,65,0.3,1281,10.2,0.0,0.0,0.0,1,0,1,3
4127,20180521,23,16.3,70,0.7,1293,10.8,0.0,0.0,0.0,1,0,1,2
4128,20180522,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,1,1,1,2
4129,20180522,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,1,1,1,2
4130,20180522,2,15.7,74,1.0,1313,11.0,0.0,0.0,0.0,1,1,1,1
4131,20180522,3,15.5,0,0.7,1420,10.4,0.0,0.0,0.0,1,1,1,1
4132,20180522,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,1,1,1,1
4133,20180522,5,15.7,0,0.6,1610,10.6,0.0,0.0,0.0,1,1,1,1
4134,20180522,6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,1,1,1,1
4135,20180522,7,16.3,69,0.7,1750,10.5,0.34,0.0,0.0,1,1,1,1
4136,20180522,8,18.2,63,0.8,1731,11.0,1.0,0.0,0.0,1,1,1,1
4137,20180522,9,19.3,62,0.8,1894,11.8,1.14,0.0,0.0,1,1,1,2
4138,20180522,10,20.7,55,1.8,1698,11.3,1.43,0.0,0.0,1,1,1,2
4139,20180522,11,21.9,55,1.4,1820,12.4,1.87,0.0,0.0,1,1,1,3
4140,20180522,12,22.9,51,1.1,1591,12.2,1.8,0.0,0.0,1,1,1,3
4141,20180522,13,22.7,52,1.0,1399,12.3,0.94,0.0,0.0,1,1,1,3
4142,20180522,14,22.8,53,1.4,1630,12.7,0.98,0.0,0.0,1,1,1,2
4143,20180522,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,1,1,1,1
4144,20180522,16,19.5,80,1.2,553,15.9,0.53,0.4,0.0,1,1,1,1
4145,20180522,17,18.6,84,1.8,499,15.8,0.28,1.0,0.0,1,1,1,1
4146,20180522,18,17.9,93,1.2,258,16.7,0.13,2.0,0.0,1,1,1,1
4147,20180522,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,1,1,1,1
4148,20180522,20,17.2,85,1.4,467,14.6,0.0,0.5,0.0,1,1,1,1
4149,20180522,21,17.0,85,1.1,597,14.4,0.0,0.5,0.0,1,1,1,1
4150,20180522,22,16.8,87,0.6,447,14.6,0.0,0.5,0.0,1,1,1,1
4151,20180522,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,1,1,1,1
4152,20180523,0,15.8,97,2.4,181,15.3,0.0,3.5,0.0,1,0,1,1
4153,20180523,1,15.3,97,3.2,178,14.8,0.0,3.0,0.0,1,0,1,1
4154,20180523,2,15.0,97,2.5,236,14.5,0.0,3.0,0.0,1,0,1,1
4155,20180523,3,14.9,96,2.2,636,14.2,0.0,0.5,0.0,1,0,1,1
4156,20180523,4,15.0,97,1.4,1827,14.5,0.0,0.0,0.0,1,0,1,1
4157,20180523,5,14.6,87,2.2,2000,12.4,0.0,0.0,0.0,1,0,1,1
4158,20180523,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,1,0,1,1
4159,20180523,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,1,0,1,2
4160,20180523,8,14.6,70,3.1,2000,9.1,1.28,0.0,0.0,1,0,1,3
4161,20180523,9,16.0,60,1.9,1992,8.2,1.98,0.0,0.0,1,0,1,2
4162,20180523,10,17.9,56,3.3,1919,8.9,2.63,0.0,0.0,1,0,1,2
4163,20180523,11,18.9,42,3.8,2000,5.6,3.13,0.0,0.0,1,0,1,2
4164,20180523,12,20.1,37,4.0,1910,4.9,3.44,0.0,0.0,1,0,1,2
4165,20180523,13,20.9,33,3.9,1853,4.0,3.52,0.0,0.0,1,0,1,2
4166,20180523,14,22.0,33,3.4,1966,4.9,3.41,0.0,0.0,1,0,1,2
4167,20180523,15,23.0,29,2.9,1876,3.9,3.11,0.0,0.0,1,0,1,2
4168,20180523,16,23.0,33,4.2,1880,5.8,2.57,0.0,0.0,1,0,1,3
4169,20180523,17,22.4,39,3.2,1943,7.7,1.9,0.0,0.0,1,0,1,3
4170,20180523,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,1,0,1,5
4171,20180523,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,1,0,1,4
4172,20180523,20,16.7,61,1.9,2000,9.1,0.05,0.0,0.0,1,0,1,3
4173,20180523,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,1,0,1,3
4174,20180523,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,1,0,1,3
4175,20180523,23,14.6,54,1.5,1596,5.3,0.0,0.0,0.0,1,0,1,2
4176,20180524,0,13.7,51,1.3,1651,3.7,0.0,0.0,0.0,1,0,1,2
4177,20180524,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,1,0,1,1
4178,20180524,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,1,0,1,1
4179,20180524,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,1,0,1,1
4180,20180524,4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,1,0,1,1
4181,20180524,5,11.3,64,1.2,1634,4.7,0.0,0.0,0.0,1,0,1,1
4182,20180524,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,1,0,1,1
4183,20180524,7,12.5,61,1.3,1818,5.1,0.42,0.0,0.0,1,0,1,2
4184,20180524,8,15.2,50,1.6,1530,4.8,1.1,0.0,0.0,1,0,1,3
4185,20180524,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,1,0,1,2
4186,20180524,10,19.9,27,2.7,1775,0.3,2.44,0.0,0.0,1,0,1,2
4187,20180524,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,1,0,1,2
4188,20180524,12,22.1,36,5.3,1696,6.3,3.2,0.0,0.0,1,0,1,2
4189,20180524,13,23.3,35,3.7,1874,6.9,3.28,0.0,0.0,1,0,1,2
4190,20180524,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,1,0,1,2
4191,20180524,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,1,0,1,2
4192,20180524,16,23.5,36,4.0,1763,7.5,2.42,0.0,0.0,1,0,1,3
4193,20180524,17,23.4,38,2.7,1885,8.2,1.76,0.0,0.0,1,0,1,3
4194,20180524,18,22.6,39,2.8,1655,7.9,1.1,0.0,0.0,1,0,1,4
4195,20180524,19,21.1,44,2.6,1512,8.3,0.41,0.0,0.0,1,0,1,4
4196,20180524,20,20.0,46,2.6,1414,8.0,0.05,0.0,0.0,1,0,1,3
4197,20180524,21,19.3,50,1.7,1381,8.6,0.0,0.0,0.0,1,0,1,3
4198,20180524,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,1,0,1,3
4199,20180524,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,1,0,1,2
4200,20180525,0,17.6,57,1.8,943,8.9,0.0,0.0,0.0,1,0,1,2
4201,20180525,1,16.9,61,1.0,844,9.3,0.0,0.0,0.0,1,0,1,1
4202,20180525,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,1,0,1,1
4203,20180525,3,15.4,71,0.5,780,10.1,0.0,0.0,0.0,1,0,1,1
4204,20180525,4,14.8,71,0.4,700,9.5,0.0,0.0,0.0,1,0,1,1
4205,20180525,5,14.3,75,0.6,635,9.9,0.0,0.0,0.0,1,0,1,1
4206,20180525,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,1,0,1,1
4207,20180525,7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,1,0,1,2
4208,20180525,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,1,0,1,3
4209,20180525,9,19.5,44,1.3,995,6.9,1.88,0.0,0.0,1,0,1,2
4210,20180525,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,1,0,1,2
4211,20180525,11,23.1,30,2.5,1896,4.5,3.01,0.0,0.0,1,0,1,2
4212,20180525,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,1,0,1,2
4213,20180525,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,1,0,1,2
4214,20180525,14,26.0,23,2.3,1923,3.2,2.92,0.0,0.0,1,0,1,2
4215,20180525,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,1,0,1,2
4216,20180525,16,24.3,27,4.1,1892,4.0,1.78,0.0,0.0,1,0,1,3
4217,20180525,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,1,0,1,3
4218,20180525,18,23.3,32,2.6,1772,5.6,1.05,0.0,0.0,1,0,1,5
4219,20180525,19,22.0,40,1.6,1658,7.7,0.47,0.0,0.0,1,0,1,4
4220,20180525,20,20.4,45,2.0,1457,8.0,0.06,0.0,0.0,1,0,1,3
4221,20180525,21,19.1,50,1.4,1378,8.4,0.0,0.0,0.0,1,0,1,3
4222,20180525,22,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,1,0,1,3
4223,20180525,23,17.6,55,0.5,1362,8.4,0.0,0.0,0.0,1,0,1,2
4224,20180526,0,17.0,59,1.1,1299,8.9,0.0,0.0,0.0,1,0,1,2
4225,20180526,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,1,0,1,2
4226,20180526,2,15.8,66,0.6,1204,9.4,0.0,0.0,0.0,1,0,1,1
4227,20180526,3,15.3,69,0.5,1103,9.6,0.0,0.0,0.0,1,0,1,1
4228,20180526,4,14.8,73,0.5,994,9.9,0.0,0.0,0.0,1,0,1,1
4229,20180526,5,14.4,73,0.4,978,9.6,0.0,0.0,0.0,1,0,1,1
4230,20180526,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,1,0,1,1
4231,20180526,7,15.0,64,0.6,902,8.2,0.46,0.0,0.0,1,0,1,1
4232,20180526,8,17.8,52,0.6,1094,7.8,1.18,0.0,0.0,1,0,1,2
4233,20180526,9,20.6,43,1.1,1104,7.5,1.84,0.0,0.0,1,0,1,2
4234,20180526,10,23.2,41,1.1,1440,9.2,2.45,0.0,0.0,1,0,1,2
4235,20180526,11,24.8,34,0.9,1439,7.8,2.92,0.0,0.0,1,0,1,2
4236,20180526,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,1,0,1,2
4237,20180526,13,27.8,31,2.0,1326,9.1,3.29,0.0,0.0,1,0,1,3
4238,20180526,14,28.3,30,2.3,1025,9.0,3.14,0.0,0.0,1,0,1,3
4239,20180526,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,1,0,1,3
4240,20180526,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,1,0,1,3
4241,20180526,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,1,0,1,3
4242,20180526,18,27.0,33,2.2,822,9.3,1.07,0.0,0.0,1,0,1,3
4243,20180526,19,24.9,46,3.1,1341,12.4,0.43,0.0,0.0,1,0,1,3
4244,20180526,20,22.3,50,2.7,1512,11.3,0.05,0.0,0.0,1,0,1,3
4245,20180526,21,21.7,58,1.3,1173,13.0,0.0,0.0,0.0,1,0,1,3
4246,20180526,22,21.2,60,1.0,1192,13.1,0.0,0.0,0.0,1,0,1,3
4247,20180526,23,20.7,63,0.8,1130,13.3,0.0,0.0,0.0,1,0,1,2
4248,20180527,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,1,0,1,2
4249,20180527,1,19.8,61,1.4,943,12.0,0.0,0.0,0.0,1,0,1,2
4250,20180527,2,19.0,62,1.8,974,11.5,0.0,0.0,0.0,1,0,1,1
4251,20180527,3,18.5,62,0.8,1073,11.0,0.0,0.0,0.0,1,0,1,1
4252,20180527,4,17.9,59,1.3,1261,9.7,0.0,0.0,0.0,1,0,1,1
4253,20180527,5,17.6,0,0.8,1304,9.7,0.0,0.0,0.0,1,0,1,1
4254,20180527,6,17.3,62,1.4,1293,9.9,0.03,0.0,0.0,1,0,1,1
4255,20180527,7,17.6,0,1.4,1219,8.7,0.34,0.0,0.0,1,0,1,1
4256,20180527,8,18.3,51,2.0,1366,7.9,0.7,0.0,0.0,1,0,1,1
4257,20180527,9,19.5,43,1.5,1548,0.0,1.02,0.0,0.0,1,0,1,2
4258,20180527,10,21.6,33,2.0,1697,0.0,1.86,0.0,0.0,1,0,1,2
4259,20180527,11,22.3,33,1.8,1853,0.0,1.54,0.0,0.0,1,0,1,2
4260,20180527,12,23.4,38,2.8,1756,8.2,1.87,0.0,0.0,1,0,1,2
4261,20180527,13,24.3,37,2.3,1583,8.6,2.22,0.0,0.0,1,0,1,3
4262,20180527,14,24.2,36,4.0,1907,8.1,2.16,0.0,0.0,1,0,1,3
4263,20180527,15,23.9,37,2.6,1889,8.3,1.82,0.0,0.0,1,0,1,3
4264,20180527,16,24.0,36,1.6,1811,7.9,1.34,0.0,0.0,1,0,1,4
